,provinceName,provinceEnglishName,province_zipCode,cityName,cityEnglishName,city_zipCode,confirmed,cured,dead,updateTime,updateDate,dailyNew_confirmed,dailyNew_dead,dailyNew_cured
51038,山西省,Shanxi,140000,大同,Datong,140200.0,1,0,0,2020-01-25 08:29:11.753,2020-01-25,,,
51036,山西省,Shanxi,140000,太原,Taiyuan,140100.0,2,0,0,2020-01-25 08:29:11.753,2020-01-25,1.0,0.0,0.0
51037,山西省,Shanxi,140000,运城,Yuncheng,140800.0,2,0,0,2020-01-25 08:29:11.753,2020-01-25,,,
51039,山西省,Shanxi,140000,长治,Changzhi,140400.0,1,0,0,2020-01-25 08:29:11.753,2020-01-25,,,
50884,广东省,Guangdong,440000,东莞,Dongguan,441900.0,1,0,0,2020-01-25 10:56:23.314,2020-01-25,,,
50881,广东省,Guangdong,440000,中山,Zhongshan,442000.0,2,0,0,2020-01-25 10:56:23.314,2020-01-25,0.0,0.0,0.0
50876,广东省,Guangdong,440000,佛山,Foshan,440600.0,9,0,0,2020-01-25 10:56:23.314,2020-01-25,2.0,0.0,0.0
50874,广东省,Guangdong,440000,广州,Guangzhou,440100.0,14,0,0,2020-01-25 10:56:23.314,2020-01-25,7.0,0.0,0.0
50877,广东省,Guangdong,440000,惠州,Huizhou,441300.0,7,0,0,2020-01-25 10:56:23.314,2020-01-25,2.0,0.0,0.0
50885,广东省,Guangdong,440000,汕头,Shantou,440500.0,1,0,0,2020-01-25 10:56:23.314,2020-01-25,,,
50873,广东省,Guangdong,440000,深圳,Shenzhen,440300.0,20,2,0,2020-01-25 10:56:23.314,2020-01-25,5.0,0.0,0.0
50883,广东省,Guangdong,440000,清远,Qingyuan,441800.0,2,0,0,2020-01-25 10:56:23.314,2020-01-25,1.0,0.0,0.0
50880,广东省,Guangdong,440000,湛江,Zhanjiang,440800.0,2,0,0,2020-01-25 10:56:23.314,2020-01-25,0.0,0.0,0.0
50875,广东省,Guangdong,440000,珠海,Zhuhai,440400.0,10,0,0,2020-01-25 10:56:23.314,2020-01-25,2.0,0.0,0.0
50882,广东省,Guangdong,440000,肇庆,Zhaoqing,441200.0,2,0,0,2020-01-25 10:56:23.314,2020-01-25,1.0,0.0,0.0
50878,广东省,Guangdong,440000,阳江,Yangjiang,441700.0,5,0,0,2020-01-25 10:56:23.314,2020-01-25,2.0,0.0,0.0
50879,广东省,Guangdong,440000,韶关,Shaoguan,440200.0,3,0,0,2020-01-25 10:56:23.314,2020-01-25,0.0,0.0,0.0
51178,广西壮族自治区,Guangxi,450000,北海,Beihai,450500.0,6,0,0,2020-01-25 01:29:06.512,2020-01-25,0.0,0.0,0.0
51180,广西壮族自治区,Guangxi,450000,柳州,Liuzhou,450200.0,3,0,0,2020-01-25 01:29:06.512,2020-01-25,1.0,0.0,0.0
51179,广西壮族自治区,Guangxi,450000,桂林,Guilin,450300.0,6,0,0,2020-01-25 01:29:06.512,2020-01-25,4.0,0.0,0.0
51183,广西壮族自治区,Guangxi,450000,梧州,Wuzhou,450400.0,1,0,0,2020-01-25 01:29:06.512,2020-01-25,0.0,0.0,0.0
51181,广西壮族自治区,Guangxi,450000,河池,Hechi,451200.0,3,0,0,2020-01-25 01:29:06.512,2020-01-25,2.0,0.0,0.0
51185,广西壮族自治区,Guangxi,450000,玉林,Yulin,450900.0,1,0,0,2020-01-25 01:29:06.512,2020-01-25,,,
51184,广西壮族自治区,Guangxi,450000,百色,Baise,451000.0,1,0,0,2020-01-25 01:29:06.512,2020-01-25,0.0,0.0,0.0
51182,广西壮族自治区,Guangxi,450000,防城港,Fangchenggang,450600.0,2,0,0,2020-01-25 01:29:06.512,2020-01-25,,,
50583,新疆维吾尔自治区,Xinjiang,650000,乌鲁木齐,Urumqi,650100.0,3,0,0,2020-01-25 11:32:44.877,2020-01-25,,,
50585,江苏省,Jiangsu,320000,南京,Nanjing,320100.0,4,0,0,2020-01-25 11:29:42.929,2020-01-25,1.0,0.0,0.0
50589,江苏省,Jiangsu,320000,南通,Nantong,320600.0,1,0,0,2020-01-25 11:29:42.929,2020-01-25,0.0,0.0,0.0
50592,江苏省,Jiangsu,320000,宿迁,Suqian,321300.0,1,0,0,2020-01-25 11:29:42.929,2020-01-25,,,
50584,江苏省,Jiangsu,320000,常州,Changzhou,320400.0,5,0,0,2020-01-25 11:29:42.929,2020-01-25,,,
50588,江苏省,Jiangsu,320000,扬州,Yangzhou,321000.0,1,0,0,2020-01-25 11:29:42.929,2020-01-25,0.0,0.0,0.0
50590,江苏省,Jiangsu,320000,无锡,Wuxi,320200.0,1,0,0,2020-01-25 11:29:42.929,2020-01-25,0.0,0.0,0.0
50591,江苏省,Jiangsu,320000,盐城,Yancheng,320900.0,1,0,0,2020-01-25 11:29:42.929,2020-01-25,,,
50586,江苏省,Jiangsu,320000,苏州,Suzhou,320500.0,3,1,0,2020-01-25 11:29:42.929,2020-01-25,1.0,0.0,1.0
50587,江苏省,Jiangsu,320000,连云港,Lianyungang,320700.0,1,0,0,2020-01-25 11:29:42.929,2020-01-25,0.0,0.0,0.0
51138,江西省,Jiangxi,360000,上饶,Shangrao,361100.0,2,0,0,2020-01-25 01:41:12.983,2020-01-25,,,
51136,江西省,Jiangxi,360000,九江,Jiujiang,360400.0,2,0,0,2020-01-25 01:41:12.983,2020-01-25,1.0,0.0,0.0
51135,江西省,Jiangxi,360000,南昌,Nanchang,360100.0,3,0,0,2020-01-25 01:41:12.983,2020-01-25,1.0,0.0,0.0
51141,江西省,Jiangxi,360000,吉安,Ji'an,360800.0,1,0,0,2020-01-25 01:41:12.983,2020-01-25,0.0,0.0,0.0
51143,江西省,Jiangxi,360000,宜春,Yichun,360900.0,1,0,0,2020-01-25 01:41:12.983,2020-01-25,,,
51134,江西省,Jiangxi,360000,抚州,Fuzhou,361000.0,4,0,0,2020-01-25 01:41:12.983,2020-01-25,3.0,0.0,0.0
51140,江西省,Jiangxi,360000,新余,Xinyu,360500.0,1,0,0,2020-01-25 01:41:12.983,2020-01-25,0.0,0.0,0.0
51142,江西省,Jiangxi,360000,景德镇,Jingdezhen,360200.0,1,0,0,2020-01-25 01:41:12.983,2020-01-25,,,
51139,江西省,Jiangxi,360000,萍乡,Pingxiang,360300.0,1,0,0,2020-01-25 01:41:12.983,2020-01-25,0.0,0.0,0.0
51137,江西省,Jiangxi,360000,赣州,Ganzhou,360700.0,2,0,0,2020-01-25 01:41:12.983,2020-01-25,,,
50697,河北省,Hebei,130000,保定,Baoding,130600.0,1,0,0,2020-01-25 11:19:36.648,2020-01-25,,,
50698,河北省,Hebei,130000,承德,Chengde,130800.0,1,0,0,2020-01-25 11:19:36.648,2020-01-25,,,
50696,河北省,Hebei,130000,沧州,Cangzhou,130900.0,2,0,1,2020-01-25 11:19:36.648,2020-01-25,1.0,0.0,0.0
50695,河北省,Hebei,130000,石家庄,Shijiazhuang,130100.0,4,0,0,2020-01-25 11:19:36.648,2020-01-25,3.0,0.0,0.0
50779,河南省,Henan,410000,三门峡,Sanmenxia,411200.0,1,0,0,2020-01-25 11:10:31.412,2020-01-25,0.0,0.0,0.0
50774,河南省,Henan,410000,信阳,Xinyang,411500.0,5,0,0,2020-01-25 11:10:31.412,2020-01-25,4.0,0.0,0.0
50772,河南省,Henan,410000,南阳,Nanyang,411300.0,8,0,0,2020-01-25 11:10:31.412,2020-01-25,,,
50775,河南省,Henan,410000,周口,Zhoukou,411600.0,4,0,0,2020-01-25 11:10:31.412,2020-01-25,3.0,0.0,0.0
50782,河南省,Henan,410000,固始县,,,1,0,0,2020-01-25 11:10:31.412,2020-01-25,,,
50776,河南省,Henan,410000,巩义,,,2,0,0,2020-01-25 11:10:31.412,2020-01-25,0.0,0.0,0.0
50781,河南省,Henan,410000,平顶山,Pingdingshan,410400.0,1,0,0,2020-01-25 11:10:31.412,2020-01-25,,,
50780,河南省,Henan,410000,新乡,Xinxiang,410700.0,1,0,0,2020-01-25 11:10:31.412,2020-01-25,,,
50778,河南省,Henan,410000,洛阳,Luoyang,410300.0,1,0,0,2020-01-25 11:10:31.412,2020-01-25,0.0,0.0,0.0
50773,河南省,Henan,410000,郑州,Zhengzhou,410100.0,6,0,0,2020-01-25 11:10:31.412,2020-01-25,3.0,0.0,0.0
50777,河南省,Henan,410000,驻马店,Zhumadian,411700.0,2,0,0,2020-01-25 11:10:31.412,2020-01-25,,,
50745,浙江省,Zhejiang,330000,台州,Taizhou,331000.0,20,0,0,2020-01-25 11:13:33.136,2020-01-25,2.0,0.0,0.0
50750,浙江省,Zhejiang,330000,嘉兴,Jiaxing,330400.0,4,0,0,2020-01-25 11:13:33.136,2020-01-25,1.0,0.0,0.0
50748,浙江省,Zhejiang,330000,宁波,Ningbo,330200.0,6,0,0,2020-01-25 11:13:33.136,2020-01-25,1.0,0.0,0.0
50746,浙江省,Zhejiang,330000,杭州,Hangzhou,330100.0,12,0,0,2020-01-25 11:13:33.136,2020-01-25,6.0,0.0,0.0
50747,浙江省,Zhejiang,330000,温州,Wenzhou,330300.0,10,1,0,2020-01-25 11:13:33.136,2020-01-25,4.0,0.0,0.0
50749,浙江省,Zhejiang,330000,绍兴,Shaoxing,330600.0,4,0,0,2020-01-25 11:13:33.136,2020-01-25,3.0,0.0,0.0
50751,浙江省,Zhejiang,330000,舟山,Zhoushan,330900.0,2,0,0,2020-01-25 11:13:33.136,2020-01-25,1.0,0.0,0.0
50753,浙江省,Zhejiang,330000,衢州,Quzhou,330800.0,2,0,0,2020-01-25 11:13:33.136,2020-01-25,0.0,0.0,0.0
50752,浙江省,Zhejiang,330000,金华,Jinhua,330700.0,2,0,0,2020-01-25 11:13:33.136,2020-01-25,1.0,0.0,0.0
50278,海南省,Hainan,460000,万宁,Wanning,469006.0,5,0,0,2020-01-25 20:08:11.787,2020-01-25,3.0,0.0,0.0
50277,海南省,Hainan,460000,三亚,Sanya,460200.0,6,0,0,2020-01-25 20:08:11.787,2020-01-25,4.0,0.0,0.0
50281,海南省,Hainan,460000,临高县,,,1,0,0,2020-01-25 20:08:11.787,2020-01-25,0.0,0.0,0.0
50280,海南省,Hainan,460000,儋州,Danzhou,460400.0,3,0,0,2020-01-25 20:08:11.787,2020-01-25,,,
50279,海南省,Hainan,460000,海口,Haikou,460100.0,3,0,0,2020-01-25 20:08:11.787,2020-01-25,0.0,0.0,0.0
50282,海南省,Hainan,460000,陵水县,,,1,0,0,2020-01-25 20:08:11.787,2020-01-25,,,
50240,湖北省,Hubei,420000,仙桃,Xiantao,429004.0,10,0,0,2020-01-25 23:55:35.775,2020-01-25,8.0,0.0,0.0
50241,湖北省,Hubei,420000,十堰,Shiyan,420300.0,5,0,0,2020-01-25 23:55:35.775,2020-01-25,4.0,0.0,0.0
50243,湖北省,Hubei,420000,天门,Tianmen,429006.0,3,0,0,2020-01-25 23:55:35.775,2020-01-25,,,
50236,湖北省,Hubei,420000,孝感,Xiaogan,420900.0,26,0,0,2020-01-25 23:55:35.775,2020-01-25,4.0,0.0,0.0
50244,湖北省,Hubei,420000,宜昌,Yichang,420500.0,1,0,1,2020-01-25 23:55:35.775,2020-01-25,0.0,0.0,0.0
50238,湖北省,Hubei,420000,恩施州,Enshi Tujia and Miao Autonomous Prefecture,422800.0,11,0,0,2020-01-25 23:55:35.775,2020-01-25,,,
50233,湖北省,Hubei,420000,武汉,Wuhan,420100.0,572,32,38,2020-01-25 23:55:35.775,2020-01-25,77.0,15.0,1.0
50239,湖北省,Hubei,420000,荆州,Jingzhou,421000.0,10,0,0,2020-01-25 23:55:35.775,2020-01-25,2.0,0.0,0.0
50237,湖北省,Hubei,420000,荆门,Jingmen,420800.0,21,0,0,2020-01-25 23:55:35.775,2020-01-25,13.0,0.0,0.0
50246,湖北省,Hubei,420000,襄阳,Xiangyang,420600.0,1,0,0,2020-01-25 23:55:35.775,2020-01-25,,,
50245,湖北省,Hubei,420000,鄂州,Ezhou,420700.0,1,0,0,2020-01-25 23:55:35.775,2020-01-25,,,
50242,湖北省,Hubei,420000,随州,Suizhou,421300.0,5,0,0,2020-01-25 23:55:35.775,2020-01-25,,,
50234,湖北省,Hubei,420000,黄冈,Huanggang,421100.0,64,0,0,2020-01-25 23:55:35.775,2020-01-25,52.0,0.0,0.0
50235,湖北省,Hubei,420000,黄石,Huangshi,420200.0,31,0,1,2020-01-25 23:55:35.775,2020-01-25,,,
50808,湖南省,Hunan,430000,娄底,Loudi,431300.0,5,0,0,2020-01-25 11:04:27.779,2020-01-25,2.0,0.0,0.0
50807,湖南省,Hunan,430000,岳阳,Yueyang,430600.0,5,0,0,2020-01-25 11:04:27.779,2020-01-25,2.0,0.0,0.0
50812,湖南省,Hunan,430000,常德,Changde,430700.0,3,0,0,2020-01-25 11:04:27.779,2020-01-25,,,
50806,湖南省,Hunan,430000,怀化,Huaihua,431200.0,5,0,0,2020-01-25 11:04:27.779,2020-01-25,2.0,0.0,0.0
50816,湖南省,Hunan,430000,株洲,Zhuzhou,430200.0,1,0,0,2020-01-25 11:04:27.779,2020-01-25,0.0,0.0,0.0
50809,湖南省,Hunan,430000,永州,Yongzhou,431100.0,4,0,0,2020-01-25 11:04:27.779,2020-01-25,0.0,0.0,0.0
50813,湖南省,Hunan,430000,湘潭,Xiangtan,430300.0,2,0,0,2020-01-25 11:04:27.779,2020-01-25,1.0,0.0,0.0
50810,湖南省,Hunan,430000,益阳,Yiyang,430900.0,4,0,0,2020-01-25 11:04:27.779,2020-01-25,,,
50811,湖南省,Hunan,430000,衡阳,Hengyang,430400.0,3,0,0,2020-01-25 11:04:27.779,2020-01-25,,,
50814,湖南省,Hunan,430000,邵阳,Shaoyang,430500.0,2,0,0,2020-01-25 11:04:27.779,2020-01-25,,,
50815,湖南省,Hunan,430000,郴州,Chenzhou,431000.0,1,0,0,2020-01-25 11:04:27.779,2020-01-25,0.0,0.0,0.0
50805,湖南省,Hunan,430000,长沙,Changsha,430100.0,8,0,0,2020-01-25 11:04:27.779,2020-01-25,0.0,0.0,0.0
50381,甘肃省,Gansu,620000,临夏,Linxia,622900.0,1,0,0,2020-01-25 18:10:56.943,2020-01-25,,,
50379,甘肃省,Gansu,620000,兰州,Lanzhou,620100.0,2,0,0,2020-01-25 18:10:56.943,2020-01-25,1.0,0.0,0.0
50447,甘肃省,Gansu,620000,未知,,,1,0,0,2020-01-25 15:08:57.205,2020-01-25,,,
50380,甘肃省,Gansu,620000,白银,Baiyin,620400.0,1,0,0,2020-01-25 18:10:56.943,2020-01-25,0.0,0.0,0.0
50391,福建省,Fujian,350000,三明,Sanming,350400.0,1,0,0,2020-01-25 16:19:44.090,2020-01-25,1.0,0.0,0.0
50387,福建省,Fujian,350000,厦门,Xiamen,350200.0,3,0,0,2020-01-25 16:19:44.090,2020-01-25,0.0,0.0,0.0
50390,福建省,Fujian,350000,宁德,Ningde,350900.0,2,0,0,2020-01-25 16:19:44.090,2020-01-25,1.0,0.0,0.0
50388,福建省,Fujian,350000,泉州,Quanzhou,350500.0,3,0,0,2020-01-25 16:19:44.090,2020-01-25,2.0,0.0,0.0
50389,福建省,Fujian,350000,漳州,Zhangzhou,350600.0,3,0,0,2020-01-25 16:19:44.090,2020-01-25,3.0,0.0,0.0
50386,福建省,Fujian,350000,福州,Fuzhou,350100.0,6,0,0,2020-01-25 16:19:44.090,2020-01-25,1.0,0.0,0.0
50594,贵州省,Guizhou,520000,贵阳,Guiyang,520100.0,1,0,0,2020-01-25 11:26:40.984,2020-01-25,0.0,0.0,0.0
50593,贵州省,Guizhou,520000,铜仁,Tongren,520600.0,2,0,0,2020-01-25 11:26:40.984,2020-01-25,1.0,0.0,0.0
50595,贵州省,Guizhou,520000,黔南州,Qiannan,522700.0,1,0,0,2020-01-25 11:26:40.984,2020-01-25,0.0,0.0,0.0
50314,辽宁省,Liaoning,210000,大连,Dalian,210200.0,4,0,0,2020-01-25 19:17:40.454,2020-01-25,3.0,0.0,0.0
50315,辽宁省,Liaoning,210000,朝阳,Chaoyang,211300.0,2,0,0,2020-01-25 19:17:40.454,2020-01-25,-4.0,0.0,0.0
50318,辽宁省,Liaoning,210000,本溪,Benxi,210500.0,1,0,0,2020-01-25 19:17:40.454,2020-01-25,,,
50313,辽宁省,Liaoning,210000,沈阳,Shenyang,210100.0,5,0,0,2020-01-25 19:17:40.454,2020-01-25,3.0,0.0,0.0
50317,辽宁省,Liaoning,210000,葫芦岛,Huludao,211400.0,2,0,0,2020-01-25 19:17:40.454,2020-01-25,,,
50316,辽宁省,Liaoning,210000,铁岭,Tieling,211200.0,2,0,0,2020-01-25 19:17:40.454,2020-01-25,,,
50561,重庆市,Chongqing,500000,万州区,Wanzhou District,500101.0,10,0,0,2020-01-25 11:40:50.081,2020-01-25,7.0,0.0,0.0
50568,重庆市,Chongqing,500000,两江新区,Liangjiang New Area,-1.0,3,0,0,2020-01-25 11:40:50.081,2020-01-25,2.0,0.0,0.0
50582,重庆市,Chongqing,500000,丰都县,Fengdu County,500230.0,1,0,0,2020-01-25 11:40:50.081,2020-01-25,,,
50566,重庆市,Chongqing,500000,九龙坡区,Jiulongpo District,500107.0,3,0,0,2020-01-25 11:40:50.081,2020-01-25,1.0,0.0,0.0
50573,重庆市,Chongqing,500000,云阳县,Yunyang County,500235.0,2,0,0,2020-01-25 11:40:50.081,2020-01-25,1.0,0.0,0.0
50575,重庆市,Chongqing,500000,合川区,Hechuan District,500117.0,2,0,0,2020-01-25 11:40:50.081,2020-01-25,,,
50570,重庆市,Chongqing,500000,垫江县,Dianjiang County,500231.0,2,0,0,2020-01-25 11:40:50.081,2020-01-25,0.0,0.0,0.0
50581,重庆市,Chongqing,500000,城口县,Chengkou County,500229.0,1,0,0,2020-01-25 11:40:50.081,2020-01-25,,,
50571,重庆市,Chongqing,500000,大渡口区,Dadukou District,500104.0,2,0,0,2020-01-25 11:40:50.081,2020-01-25,1.0,0.0,0.0
50578,重庆市,Chongqing,500000,奉节县,Fengjie County,500236.0,1,0,0,2020-01-25 11:40:50.081,2020-01-25,0.0,0.0,0.0
50564,重庆市,Chongqing,500000,巫山县,Wushan County,500237.0,3,0,0,2020-01-25 11:40:50.081,2020-01-25,0.0,0.0,0.0
50574,重庆市,Chongqing,500000,巫溪县,Wuxi County,500238.0,2,0,0,2020-01-25 11:40:50.081,2020-01-25,1.0,0.0,0.0
50563,重庆市,Chongqing,500000,开州区,Kaizhou District,500154.0,4,0,0,2020-01-25 11:40:50.081,2020-01-25,2.0,0.0,0.0
50567,重庆市,Chongqing,500000,忠县,Zhong County,500233.0,3,0,0,2020-01-25 11:40:50.081,2020-01-25,2.0,0.0,0.0
50580,重庆市,Chongqing,500000,梁平区,Liangping District,500155.0,1,0,0,2020-01-25 11:40:50.081,2020-01-25,,,
50565,重庆市,Chongqing,500000,永川区,Yongchuan District,500118.0,3,0,0,2020-01-25 11:40:50.081,2020-01-25,1.0,0.0,0.0
50577,重庆市,Chongqing,500000,涪陵区,Fuling District,500102.0,1,0,0,2020-01-25 11:40:50.081,2020-01-25,0.0,0.0,0.0
50572,重庆市,Chongqing,500000,渝北区,Yubei District,500112.0,2,0,0,2020-01-25 11:40:50.081,2020-01-25,0.0,0.0,0.0
50576,重庆市,Chongqing,500000,璧山区,Bishan District,500120.0,2,0,0,2020-01-25 11:40:50.081,2020-01-25,,,
50569,重庆市,Chongqing,500000,石柱县,Shizhu Tujia Autonomous County,500240.0,3,0,0,2020-01-25 11:40:50.081,2020-01-25,,,
50579,重庆市,Chongqing,500000,秀山县,Xiushan Tujia and Miao Autonomous County,500241.0,1,0,0,2020-01-25 11:40:50.081,2020-01-25,0.0,0.0,0.0
50562,重庆市,Chongqing,500000,长寿区,Changshou District,500115.0,5,0,0,2020-01-25 11:40:50.081,2020-01-25,2.0,0.0,0.0
50248,陕西省,Shaanxi,610000,咸阳,Xianyang,610400.0,3,0,0,2020-01-25 23:41:25.783,2020-01-25,2.0,0.0,0.0
50252,陕西省,Shaanxi,610000,商洛,Shangluo,611000.0,1,0,0,2020-01-25 23:41:25.783,2020-01-25,,,
50249,陕西省,Shaanxi,610000,安康,Ankang,610900.0,3,0,0,2020-01-25 23:41:25.783,2020-01-25,2.0,0.0,0.0
50251,陕西省,Shaanxi,610000,延安,Yan'an,610600.0,1,0,0,2020-01-25 23:41:25.783,2020-01-25,0.0,0.0,0.0
50247,陕西省,Shaanxi,610000,西安,Xi'an,610100.0,4,0,0,2020-01-25 23:41:25.783,2020-01-25,2.0,0.0,0.0
50250,陕西省,Shaanxi,610000,铜川,Tongchuan,610200.0,3,0,0,2020-01-25 23:41:25.783,2020-01-25,,,
50385,青海省,Qinghai,630000,西宁,Xining,630100.0,1,0,0,2020-01-25 17:48:41.638,2020-01-25,,,
50599,黑龙江省,Heilongjiang,230000,哈尔滨,Harbin,230100.0,6,0,0,2020-01-25 11:25:40.294,2020-01-25,5.0,0.0,0.0
50601,黑龙江省,Heilongjiang,230000,大庆,Daqing,230600.0,1,0,0,2020-01-25 11:25:40.294,2020-01-25,0.0,0.0,0.0
50600,黑龙江省,Heilongjiang,230000,牡丹江,Mudanjiang,231000.0,1,0,0,2020-01-25 11:25:40.294,2020-01-25,0.0,0.0,0.0
50602,黑龙江省,Heilongjiang,230000,绥化,Suihua,231200.0,1,0,1,2020-01-25 11:25:40.294,2020-01-25,0.0,0.0,0.0
49404,云南省,Yunnan,530000,丽江,Lijiang,530700.0,2,0,0,2020-01-26 21:23:40.048,2020-01-26,,,
49405,云南省,Yunnan,530000,保山,Baoshan,530500.0,2,0,0,2020-01-26 21:23:40.048,2020-01-26,,,
49411,云南省,Yunnan,530000,大理,,,1,0,0,2020-01-26 21:23:40.048,2020-01-26,0.0,0.0,0.0
49406,云南省,Yunnan,530000,德宏,,,2,0,0,2020-01-26 21:23:40.048,2020-01-26,,,
49403,云南省,Yunnan,530000,昆明,Kunming,530100.0,4,0,0,2020-01-26 21:23:40.048,2020-01-26,0.0,0.0,0.0
49412,云南省,Yunnan,530000,昭通,Zhaotong,530600.0,1,0,0,2020-01-26 21:23:40.048,2020-01-26,,,
49408,云南省,Yunnan,530000,曲靖,Qujing,530300.0,1,0,0,2020-01-26 21:23:40.048,2020-01-26,0.0,0.0,0.0
49409,云南省,Yunnan,530000,玉溪,Yuxi,530400.0,1,0,0,2020-01-26 21:23:40.048,2020-01-26,0.0,0.0,0.0
49410,云南省,Yunnan,530000,红河,,,1,0,0,2020-01-26 21:23:40.048,2020-01-26,0.0,0.0,0.0
49407,云南省,Yunnan,530000,西双版纳,Xishuangbanna,532800.0,1,0,0,2020-01-26 21:23:40.048,2020-01-26,,,
50207,内蒙古自治区,Neimenggu,150000,呼伦贝尔牙克石市,,,1,0,0,2020-01-26 08:40:07.920,2020-01-26,,,
50205,内蒙古自治区,Neimenggu,150000,满洲里,,,1,0,0,2020-01-26 08:40:07.920,2020-01-26,0.0,0.0,0.0
50206,内蒙古自治区,Neimenggu,150000,赤峰,Chifeng,150400.0,1,0,0,2020-01-26 08:40:07.920,2020-01-26,0.0,0.0,0.0
50204,内蒙古自治区,Neimenggu,150000,鄂尔多斯,Ordos,150600.0,2,0,0,2020-01-26 08:40:07.920,2020-01-26,0.0,0.0,0.0
50203,内蒙古自治区,Neimenggu,150000,锡林郭勒盟,Linguolexi,152500.0,2,0,0,2020-01-26 08:40:07.920,2020-01-26,,,
49391,北京市,Beijing,110000,东城,,,1,0,0,2020-01-26 23:05:33.256,2020-01-26,,,
49387,北京市,Beijing,110000,丰台,,,4,0,0,2020-01-26 23:05:33.256,2020-01-26,2.0,0.0,0.0
49382,北京市,Beijing,110000,外地来京人员,People from other cities,-1.0,12,0,0,2020-01-26 23:05:33.256,2020-01-26,1.0,0.0,0.0
49388,北京市,Beijing,110000,大兴,,,3,2,0,2020-01-26 23:05:33.256,2020-01-26,1.0,0.0,0.0
49384,北京市,Beijing,110000,昌平,,,7,0,0,2020-01-26 23:05:33.256,2020-01-26,4.0,0.0,0.0
49383,北京市,Beijing,110000,朝阳,,,11,0,0,2020-01-26 23:05:33.256,2020-01-26,9.0,0.0,0.0
49381,北京市,Beijing,110000,海淀,,,16,0,0,2020-01-26 23:05:33.256,2020-01-26,8.0,0.0,0.0
49389,北京市,Beijing,110000,石景山,,,2,0,0,2020-01-26 23:05:33.256,2020-01-26,1.0,0.0,0.0
49386,北京市,Beijing,110000,西城,,,5,0,0,2020-01-26 23:05:33.256,2020-01-26,1.0,0.0,0.0
49385,北京市,Beijing,110000,通州,,,6,0,0,2020-01-26 23:05:33.256,2020-01-26,3.0,0.0,0.0
49390,北京市,Beijing,110000,顺义,,,1,0,0,2020-01-26 23:05:33.256,2020-01-26,0.0,0.0,0.0
49678,四川省,Sichuan,510000,乐山,Leshan,511100.0,1,0,0,2020-01-26 11:49:20.095,2020-01-26,,,
49677,四川省,Sichuan,510000,内江,Neijiang,511000.0,1,0,0,2020-01-26 11:49:20.095,2020-01-26,0.0,0.0,0.0
49671,四川省,Sichuan,510000,南充,Nanchong,511300.0,2,0,0,2020-01-26 11:49:20.095,2020-01-26,,,
49668,四川省,Sichuan,510000,广安,Guang'an,511600.0,2,0,0,2020-01-26 11:49:20.095,2020-01-26,0.0,0.0,0.0
49673,四川省,Sichuan,510000,德阳,Deyang,510600.0,1,0,0,2020-01-26 11:49:20.095,2020-01-26,0.0,0.0,0.0
49666,四川省,Sichuan,510000,成都,Chengdu,510100.0,22,0,0,2020-01-26 11:49:20.095,2020-01-26,6.0,0.0,0.0
49670,四川省,Sichuan,510000,泸州,Luzhou,510500.0,2,0,0,2020-01-26 11:49:20.095,2020-01-26,1.0,0.0,0.0
49672,四川省,Sichuan,510000,甘孜州,Garzê Tibetan Autonomous Prefecture,513300.0,2,0,0,2020-01-26 11:49:20.095,2020-01-26,,,
49679,四川省,Sichuan,510000,眉山,Meishan,511400.0,1,0,0,2020-01-26 11:49:20.095,2020-01-26,,,
49667,四川省,Sichuan,510000,绵阳,Mianyang,510700.0,5,0,0,2020-01-26 11:49:20.095,2020-01-26,3.0,0.0,0.0
49676,四川省,Sichuan,510000,自贡,Zigong,510300.0,1,0,0,2020-01-26 11:49:20.095,2020-01-26,0.0,0.0,0.0
49675,四川省,Sichuan,510000,达州,Dazhou,511700.0,1,0,0,2020-01-26 11:49:20.095,2020-01-26,0.0,0.0,0.0
49669,四川省,Sichuan,510000,遂宁,Suining,510900.0,2,0,0,2020-01-26 11:49:20.095,2020-01-26,0.0,0.0,0.0
49674,四川省,Sichuan,510000,雅安,Ya'an,511800.0,1,0,0,2020-01-26 11:49:20.095,2020-01-26,0.0,0.0,0.0
49418,天津市,Tianjin,120000,南开区,Nankai District,120104.0,1,0,0,2020-01-26 20:00:40.445,2020-01-26,,,
49417,天津市,Tianjin,120000,和平区,Heping District,120101.0,1,0,0,2020-01-26 20:00:40.445,2020-01-26,,,
49415,天津市,Tianjin,120000,外地来津,,,2,0,0,2020-01-26 20:00:40.445,2020-01-26,,,
49414,天津市,Tianjin,120000,河东区,Hedong District,120102.0,3,0,0,2020-01-26 20:00:40.445,2020-01-26,,,
49413,天津市,Tianjin,120000,河北区,Hebei District,120105.0,5,0,0,2020-01-26 20:00:40.445,2020-01-26,,,
49416,天津市,Tianjin,120000,滨海新区,Binhai New Area,120116.0,1,0,0,2020-01-26 20:00:40.445,2020-01-26,,,
49419,天津市,Tianjin,120000,西青区,Xiqing District,120111.0,1,0,0,2020-01-26 20:00:40.445,2020-01-26,,,
49739,宁夏回族自治区,Ningxia,640000,中卫,Zhongwei,640500.0,1,0,0,2020-01-26 10:52:18.350,2020-01-26,0.0,0.0,0.0
49740,宁夏回族自治区,Ningxia,640000,固原,Guyuan,640400.0,1,0,0,2020-01-26 10:52:18.350,2020-01-26,0.0,0.0,0.0
